timestamp,hour,dow,month,sessions_mean,value_mean,revenue_mean,noise_sigma,revenue
2023-01-01 23:00:00,23,6,1,3054.3485246541873,2.4073513175876657,7352.889945198201,0.05480736077782549,7279.936570276257
2023-01-02 00:00:00,0,0,1,2738.6034537092714,2.4073513175876657,6592.7806326371465,0.057039554497244835,6423.202488201543
2023-01-02 01:00:00,1,0,1,2312.6187755538367,2.4073513175876657,5567.285856407503,0.0607478467075299,5439.413001301978
2023-01-02 02:00:00,2,0,1,2069.203386710581,2.4073513175876657,4981.299499354577,0.06336387505699492,5141.847666354162
2023-01-02 03:00:00,3,0,1,2008.362095896855,2.4073513175876657,4834.83313775042,0.06409097668855647,4939.25473940251
2023-01-02 04:00:00,4,0,1,2190.959703683431,2.4073513175876657,5274.40972944379,0.06200082550568159,5400.73191888535
2023-01-02 05:00:00,5,0,1,2738.723674105784,2.4073513175876657,6593.0700453670925,0.057038631792368975,6746.108648162238
2023-01-02 06:00:00,6,0,1,3773.385745927542,2.4073513175876657,9083.865147225184,0.0508143504167706,10115.158715524549
2023-01-02 07:00:00,7,0,1,5173.235553735027,2.4073513175876657,12453.795426475373,0.0455873289698648,12212.486997163456
2023-01-02 08:00:00,8,0,1,6390.523554046031,2.4073513175876657,15384.235297907724,0.04252038218949891,15039.176380398709
2023-01-02 09:00:00,9,0,1,6816.618303843349,2.4073513175876657,16409.995055249485,0.04164637850418626,15849.416825432001
2023-01-02 10:00:00,10,0,1,6694.95175501725,2.4073513175876657,16117.100928626633,0.04188740908716007,16523.859757699433
2023-01-02 11:00:00,11,0,1,6573.283069314967,2.4073513175876657,15824.201657792082,0.04213510543133071,16580.41536593253
2023-01-02 12:00:00,12,0,1,6816.79784557864,2.4073513175876657,16410.427275282498,0.041646027593931476,16318.579209168925
2023-01-02 13:00:00,13,0,1,6999.452096389099,2.4073513175876657,16850.14022663405,0.04129605854731176,16261.675539685748
2023-01-02 14:00:00,14,0,1,6695.186872290718,2.4073513175876657,16117.666938504704,0.04188693697563151,15556.891835248467
2023-01-02 15:00:00,15,0,1,6390.916305040171,2.4073513175876657,15385.180787530953,0.04251953654992131,15802.429719536318
2023-01-02 16:00:00,16,0,1,6573.571626132462,2.4073513175876657,15824.896315426879,0.042134509856653776,16313.833156348002
2023-01-02 17:00:00,17,0,1,7304.032598906671,2.4073513175876657,17583.37250068124,0.04074194330093288,17961.901270247014
2023-01-02 18:00:00,18,0,1,8521.44617904513,2.4073513175876657,20514.114686876674,0.03883230389719932,19975.687746456704
2023-01-02 19:00:00,19,0,1,9434.541099786962,2.4073513175876657,22712.254947407127,0.037649691467055546,22895.41556583692
2023-01-02 20:00:00,20,0,1,9738.966638084163,2.4073513175876657,23445.114168134227,0.03729288325911363,23530.990400737373
2023-01-02 21:00:00,21,0,1,8826.016003374874,2.4073513175876657,21247.321254774328,0.03841748903422601,21410.77593941189
2023-01-02 22:00:00,22,0,1,6391.3090801721355,2.4073513175876657,15386.126335262403,0.042518690936328304,15952.480069578876
2023-01-02 23:00:00,23,0,1,4260.910128583862,2.4073513175876657,10257.50761216899,0.04870322764271742,10357.529158398387
2023-01-03 00:00:00,0,1,1,2790.8632118158484,2.4073513175876657,6718.5882301718275,0.056644092774378596,6970.801520284658
2023-01-03 01:00:00,1,1,1,2356.7496253997606,2.4073513175876657,5673.524315930351,0.06031750146499014,5686.344491176308
2023-01-03 02:00:00,2,1,1,2108.689230605338,2.4073513175876657,5076.3557976806815,0.06290892110747626,5159.31110999972
2023-01-03 03:00:00,3,1,1,2046.6869279129078,2.4073513175876657,4927.09447260059,0.06362918296950752,5118.664040487244
2023-01-03 04:00:00,4,1,1,2232.7689783999563,2.4073513175876657,5375.059342020001,0.06155869362172381,4904.603575563293
2023-01-03 05:00:00,5,1,1,2790.98572633378,2.4073513175876657,6718.883165657993,0.05664317874929167,6587.7411897228385
2023-01-03 06:00:00,6,1,1,3845.3918722828885,2.4073513175876657,9257.209190381112,0.05047744854213062,9028.492609026287
2023-01-03 07:00:00,7,1,1,5271.954496888463,2.4073513175876657,12691.44660434666,0.045299597143089815,12316.76490747501
2023-01-03 08:00:00,8,1,1,6512.4715544608,2.4073513175876657,15677.8069773834,0.04226150081254927,15482.729893223932
2023-01-03 09:00:00,9,1,1,6946.697312975255,2.4073513175876657,16723.14092927368,0.04139571878912905,17775.4947972167
2023-01-03 10:00:00,10,1,1,6822.709046339773,2.4073513175876657,16424.65761222334,0.04163448202244262,15829.393717328092
2023-01-03 11:00:00,11,1,1,6698.718602050887,2.4073513175876657,16126.16905279621,0.04187984831282975,16778.826249523452
2023-01-03 12:00:00,12,1,1,6946.880280839161,2.4073513175876657,16723.581397201928,0.041395371179850586,15584.86071243339
2023-01-03 13:00:00,13,1,1,7133.020055247992,2.4073513175876657,17171.6852283805,0.041048694255704135,16922.98452215825
2023-01-03 14:00:00,14,1,1,6822.948650269322,2.4073513175876657,16425.23442305884,0.041634014352018175,16522.58453116996
2023-01-03 15:00:00,15,1,1,6512.871800177084,2.4073513175876657,15678.770509435855,0.04226066312781533,16057.704460641082
2023-01-03 16:00:00,16,1,1,6699.012665291541,2.4073513175876657,16126.876966326052,0.041879258340661946,16599.88823410417
2023-01-03 17:00:00,17,1,1,7443.412754987471,2.4073513175876657,17918.909503067927,0.04049979151389672,18488.831242253662
2023-01-03 18:00:00,18,1,1,8684.057788780716,2.4073513175876657,20905.577959828686,0.03860811588969616,20610.63284349444
2023-01-03 19:00:00,19,1,1,9614.576962610996,2.4073513175876657,23145.664518989597,0.037436628171854884,22732.550554117275
2023-01-03 20:00:00,20,1,1,9924.811741005122,2.4073513175876657,23892.508621518216,0.037083176421666475,24647.95296410418
2023-01-03 21:00:00,21,1,1,8994.439606564456,2.4073513175876657,21652.776037825628,0.03819720314705555,21479.454344465983
2023-01-03 22:00:00,22,1,1,6513.2720704918065,2.4073513175876657,15679.734100705395,0.04225982546882158,14843.555961969685
2023-01-03 23:00:00,23,1,1,4342.219502648975,2.4073513175876657,10453.247840956868,0.048386184880748674,9883.895072714522
2023-01-04 00:00:00,0,2,1,2817.298102132265,2.4073513175876657,6782.226298205338,0.056448257700365476,6428.946787249718
2023-01-04 01:00:00,1,2,1,2379.072617650665,2.4073513175876657,5727.263600738065,0.06010439185778682,5890.336550214754
2023-01-04 02:00:00,2,2,1,2128.662609553636,2.4073513175876657,5124.438737808544,0.06268362511743504,5160.245456603801
2023-01-04 03:00:00,3,2,1,2066.0730247385627,2.4073513175876657,4973.763618336713,0.0634004998835864,5185.903741464087
2023-01-04 04:00:00,4,2,1,2253.9176333379733,2.4073513175876657,5425.971584350244,0.06133974719729902,5275.682873480275
2023-01-04 05:00:00,5,2,1,2817.4217771004232,2.4073513175876657,6782.524027302887,0.05644734797356333,6832.600184530913
2023-01-04 06:00:00,6,2,1,3881.8151953383035,2.4073513175876657,9344.892925129487,0.050310612664622445,9631.492902174521
2023-01-04 07:00:00,7,2,1,5321.890136259234,2.4073513175876657,12811.65923158047,0.045157110575277354,12621.06010514641
2023-01-04 08:00:00,8,2,1,6574.15729760367,2.4073513175876657,15826.306232414761,0.04213330116468422,16119.526256169796
2023-01-04 09:00:00,9,2,1,7012.49601667108,2.4073513175876657,16881.541525311382,0.041271590558729004,16412.61750481583
2023-01-04 10:00:00,10,2,1,6887.333340549975,2.4073513175876657,16580.230992038443,0.04150923098656519,16318.174513227
2023-01-04 11:00:00,11,2,1,6762.168466148864,2.4073513175876657,16278.915166733233,0.041753443420007995,16007.545035823292
2023-01-04 12:00:00,12,2,1,7012.680717595707,2.4073513175876657,16881.986165325645,0.0412712445841143,16055.343102481575
2023-01-04 13:00:00,13,2,1,7200.583596874456,2.4073513175876657,17334.334409335854,0.04092619793923617,17668.46898909331
2023-01-04 14:00:00,14,2,1,6887.57521399369,2.4073513175876657,16580.81326639186,0.04150876551540279,16246.872018439504
2023-01-04 15:00:00,15,2,1,6574.561334423568,2.4073513175876657,15827.278890985499,0.04213246741923774,15821.56367413885
2023-01-04 16:00:00,16,2,1,6762.465314739041,2.4073513175876657,16279.62978557792,0.04175285622223711,16595.233498728117
2023-01-04 17:00:00,17,2,1,7513.916317800886,2.4073513175876657,18088.636347901425,0.04037987646170675,18402.739171224337
2023-01-04 18:00:00,18,2,1,8766.312667549384,2.4073513175876657,21103.594350610456,0.038497096611461,21635.116445679327
2023-01-04 19:00:00,19,2,1,9705.645663638446,2.4073513175876657,23364.898876399027,0.03733111791947778,23262.938426923443
2023-01-04 20:00:00,20,2,1,10018.818967397938,2.4073513175876657,24118.817041837723,0.03697932830778362,23727.988561837083
2023-01-04 21:00:00,21,2,1,9079.634403446838,2.4073513175876657,21857.869844352044,0.038088116222775234,21775.802230107936
2023-01-04 22:00:00,22,2,1,6574.965396074901,2.4073513175876657,15828.251609334222,0.04213163369941038,14729.005696896362
2023-01-04 23:00:00,23,2,1,4383.348747463397,2.4073513175876657,10552.260382652252,0.04822918335780614,9829.460124273208
2023-01-05 00:00:00,0,3,1,2766.1873549539832,2.4073513175876657,6659.184773642812,0.056829424064975854,6167.009409553418
2023-01-05 01:00:00,1,3,1,2335.912052218315,2.4073513175876657,5623.360956676668,0.06051918075426299,5284.329133986214
2023-01-05 02:00:00,2,3,1,2090.0449224929675,2.4073513175876657,5031.472397980856,0.06312213315241325,5149.785506868103
2023-01-05 03:00:00,3,3,1,2028.5908229299012,2.4073513175876657,4883.530790426545,0.06384560044051013,4599.8306911850295
2023-01-05 04:00:00,4,3,1,2213.027599645402,2.4073513175876657,5327.5349078642275,0.06176589666548287,5194.620522114242
2023-01-05 05:00:00,5,3,1,2766.3087862404996,2.4073513175876657,6659.477101410403,0.05682850597214635,7158.2062919428445
2023-01-05 06:00:00,6,3,1,3811.3922341005173,2.4073513175876657,9175.360116605278,0.05063533603318567,8999.779962424218
2023-01-05 07:00:00,7,3,1,5225.341680467825,2.4073513175876657,12579.233179319966,0.04543444132071495,12994.468377258421
2023-01-05 08:00:00,8,3,1,6454.890510999239,2.4073513175876657,15539.189176538139,0.04238282436152369,14922.910671694925
2023-01-05 09:00:00,9,3,1,6885.276994045992,2.4073513175876657,16575.28064357266,0.04151318929463232,16420.366547300233
2023-01-05 10:00:00,10,3,1,6762.38498920761,2.4073513175876657,16279.436413803991,0.04175301511078128,15632.698828678693
2023-01-05 11:00:00,11,3,1,6639.490825969891,2.4073513175876657,15983.586988009836,0.041999473369998486,15743.714306449545
2023-01-05 12:00:00,12,3,1,6885.458344170696,2.4073513175876657,16575.717217034315,0.041512840138366716,17149.357778233425
2023-01-05 13:00:00,13,3,1,7069.952334432829,2.4073513175876657,17019.859067578866,0.0411646203763892,15838.268843581072
2023-01-05 14:00:00,14,3,1,6762.62247464126,2.4073513175876657,16280.008124675598,0.041752545359054115,16563.550282073636
2023-01-05 15:00:00,15,3,1,6455.2872178799535,2.4073513175876657,15540.144189370123,0.0423819829487894,15683.421726942097
2023-01-05 16:00:00,16,3,1,6639.782289204066,2.4073513175876657,15984.288642410655,0.04199888077224092,15576.614107415222
2023-01-05 17:00:00,17,3,1,7377.6006482069515,2.4073513175876657,17760.476641096622,0.04061327481864382,16733.65081761443
2023-01-05 18:00:00,18,3,1,8607.27632343735,2.4073513175876657,20720.737998068027,0.03871318055301135,20763.113893207275
2023-01-05 19:00:00,19,3,1,9529.568165364208,2.4073513175876657,22941.018478931,0.03753647929067429,22473.72215554576
2023-01-05 20:00:00,20,3,1,9837.059954079436,2.4073513175876657,23681.25924164199,0.03718145455222602,23870.51453251288
2023-01-05 21:00:00,21,3,1,8914.913851470257,2.4073513175876657,21461.329606517455,0.03830043909989003,21463.550646084586
2023-01-05 22:00:00,22,3,1,6455.683949141616,2.4073513175876657,15541.099260895615,0.04238114156190983,16617.813415276956
2023-01-05 23:00:00,23,3,1,4303.827084684338,2.4073513175876657,10360.823802984323,0.048534765491343085,10229.102770037438
2023-01-06 00:00:00,0,4,1,2637.481943197804,2.4073513175876657,6349.345631070911,0.05783787638716585,5974.391346511541
2023-01-06 01:00:00,1,4,1,2227.226528091197,2.4073513175876657,5361.716716966545,0.06161658825058706,5410.991013241439
2023-01-06 02:00:00,2,4,1,1992.7991260878127,2.4073513175876657,4797.367601875045,0.06428229440280256,4855.650780523449
2023-01-06 03:00:00,3,4,1,1934.2043683456118,2.4073513175876657,4656.309434620627,0.06502320353436296,5075.81899074117
2023-01-06 04:00:00,4,4,1,2110.05965427827,2.4073513175876657,5079.654888915368,0.06289336084042217,5343.006393258477
2023-01-06 05:00:00,5,4,1,2637.5977245185995,2.4073513175876657,6349.624357386079,0.05783693616032742,6471.212070024445
2023-01-06 06:00:00,6,4,1,3634.055436585451,2.4073513175876657,8748.448143450605,0.05149445705093779,9420.63482905491
2023-01-06 07:00:00,7,4,1,4982.216517110072,2.4073513175876657,11993.945496971965,0.0461681756168591,11341.325843326087
2023-01-06 08:00:00,8,4,1,6154.556790085012,2.4073513175876657,14816.180397779268,0.043042988191955706,14400.410118381425
2023-01-06 09:00:00,9,4,1,6564.91821249528,2.4073513175876657,15804.064508705776,0.04215238736896637,15185.201292932985
2023-01-06 10:00:00,10,4,1,6447.744137809369,2.4073513175876657,15521.985345623532,0.042397995069676786,15253.84312074711
2023-01-06 11:00:00,11,4,1,6330.568005150314,2.4073513175876657,15239.901228276929,0.042650395112922505,14357.771060034987
2023-01-06 12:00:00,12,4,1,6565.091124745224,2.4073513175876657,15804.480769238506,0.042152029795003064,16218.91246854411
2023-01-06 13:00:00,13,4,1,6741.000962187521,2.4073513175876657,16227.95754818185,0.04179541491319188,16063.89506528306
2023-01-06 14:00:00,14,4,1,6447.970573499597,2.4073513175876657,15522.530455880751,0.04239751399285419,14571.028984987339
2023-01-06 15:00:00,15,4,1,6154.935038952629,2.4073513175876657,14817.090975689101,0.043042126493868585,14170.216247952818
2023-01-06 16:00:00,16,4,1,6330.845907157156,2.4073513175876657,15240.57023603926,0.0426497882284135,15431.68346206978
2023-01-06 17:00:00,17,4,1,7034.334987802713,2.4073513175876657,16934.11560123988,0.04123077714020648,17514.636153611114
2023-01-06 18:00:00,18,4,1,8206.796203635182,2.4073513175876657,19756.641653994608,0.039284874104374826,21352.2985035865
2023-01-06 19:00:00,19,4,1,9086.175568552131,2.4073513175876657,21873.61672678683,0.03807980412439335,24422.759675133173
2023-01-06 20:00:00,20,4,1,9379.360351920319,2.4073513175876657,22579.415501324893,0.0377162202070913,22918.796311415743
2023-01-06 21:00:00,21,4,1,8500.119945349088,2.4073513175876657,20462.774950089326,0.038862181998425546,19675.94127397538
2023-01-06 22:00:00,22,4,1,6155.313311066794,2.4073513175876657,14818.001609561545,0.043041264822259506,13506.222737964848
2023-01-06 23:00:00,23,4,1,4103.578234558672,2.4073513175876657,9878.754469788886,0.04934324451991661,9997.937405396751
2023-01-07 00:00:00,0,5,1,2069.049207759218,2.4073513175876657,4980.928336452869,0.06336567698432588,4721.3563435725655
2023-01-07 01:00:00,1,5,1,1747.2124483476696,2.4073513175876657,4206.154189635334,0.06763199391729655,4080.2989307028174
2023-01-07 02:00:00,2,5,1,1563.3090735233982,2.4073513175876657,3763.4341579433058,0.07064168285537406,3595.1913224777345
2023-01-07 03:00:00,3,5,1,1517.3427163325873,2.4073513175876657,3652.7769873953016,0.07147819891905373,3606.975650726402
2023-01-07 04:00:00,4,5,1,1655.297495881935,2.4073513175876657,3984.8826077109397,0.06907352127276804,4279.145267279734
2023-01-07 05:00:00,5,5,1,2069.1400357744333,2.4073513175876657,4981.146991394971,0.06336461543059366,5020.873732764234
2023-01-07 06:00:00,6,5,1,2850.8401892237325,2.4073513175876657,6862.973885759623,0.05620370266470132,6791.3216253098535
2023-01-07 07:00:00,7,5,1,3908.444250849751,2.4073513175876657,9408.998417001085,0.050190117746532,8921.172659518792
2023-01-07 08:00:00,8,5,1,4828.120580493957,2.4073513175876657,11622.982440924254,0.04666165606131084,10737.606956569283
2023-01-07 09:00:00,9,5,1,5150.040500409495,2.4073513175876657,12397.956784290638,0.045656132086747486,12113.087797872386
2023-01-07 10:00:00,10,5,1,5058.119899010091,2.4073513175876657,12176.671603398334,0.04593343301105246,12133.820062792005
2023-01-07 11:00:00,11,5,1,4966.1976831739685,2.4073513175876657,11955.382535989665,0.0462184027619365,12959.43928333958
2023-01-07 12:00:00,12,5,1,5150.176146439101,2.4073513175876657,12398.283331938737,0.04565572837143137,12459.25322099946
2023-01-07 13:00:00,13,5,1,5288.173720502394,2.4073513175876657,12730.491973683906,0.04525309589671209,13295.79929165195
2023-01-07 14:00:00,14,5,1,5058.297533054824,2.4073513175876657,12177.09923094997,0.04593288985606512,11888.458679332996
2023-01-07 15:00:00,15,5,1,4828.417308788873,2.4073513175876657,11623.696770175984,0.04666068316968188,10986.496678858384
2023-01-07 16:00:00,16,5,1,4966.415691463494,2.4073513175876657,11955.9073585327,0.046217717565035885,11422.12156468265
2023-01-07 17:00:00,17,5,1,5518.288104744235,2.4073513175876657,13284.458139784378,0.04461559725194868,12848.706197318146
2023-01-07 18:00:00,18,5,1,6438.059311520852,2.4073513175876657,15498.670566297264,0.04241859484166931,16947.854996665752
2023-01-07 19:00:00,19,5,1,7127.9139598128495,2.4073513175876657,17159.39306280698,0.04105802260254791,16576.372377490046
2023-01-07 20:00:00,20,5,1,7357.911266645411,2.4073513175876657,17713.07738245196,0.04064752180783075,18312.055246872802
2023-01-07 21:00:00,21,5,1,6668.165628258054,2.4073513175876657,16052.617311079812,0.04194135853622322,15442.48345720757
2023-01-07 22:00:00,22,5,1,4828.714055320219,2.4073513175876657,11624.41114332921,0.04665971030794769,12127.621971056864
2023-01-07 23:00:00,23,5,1,3219.170966113729,2.4073513175876657,7749.675466813844,0.05377489761704551,7900.339997631065
2023-01-08 00:00:00,0,6,1,1966.0109576672178,2.4073513175876657,4732.879069331965,0.0646169099583543,4675.446053069004
2023-01-08 01:00:00,1,6,1,1660.2016065844248,2.4073513175876657,3996.6885250721743,0.068993597649206,3975.989857775269
2023-01-08 02:00:00,2,6,1,1485.4565842327986,2.4073513175876657,3576.015865272101,0.07208114804349991,3402.306551572391
2023-01-08 03:00:00,3,6,1,1441.7793427335257,2.4073513175876657,3470.869400400232,0.07293930500104154,3576.130090740824
2023-01-08 04:00:00,4,6,1,1572.8640009617925,2.4073513175876657,3786.4362251015787,0.0704724177021562,3657.860084376172
2023-01-08 05:00:00,5,6,1,1966.097262464854,2.4073513175876657,4733.086835300269,0.06461582094194365,4363.59593337693
2023-01-08 06:00:00,6,6,1,2708.8688995666403,2.4073513175876657,6521.1991145440015,0.05726965345130656,6051.0470530319635
2023-01-08 07:00:00,7,6,1,3713.804483617804,2.4073513175876657,8940.432116900301,0.051100495486073885,9007.860824185216
2023-01-08 08:00:00,8,6,1,4587.6811100446075,2.4073513175876657,11044.160164937932,0.047480751555189646,11890.633925633874
2023-01-08 09:00:00,9,6,1,4893.569480254387,2.4073513175876657,11780.540935997187,0.046449214406995794,11855.617632169107
2023-01-08 10:00:00,10,6,1,4806.226507013888,2.4073513175876657,11570.275714284648,0.04673368918023358,11493.744668557125
2023-01-08 11:00:00,11,6,1,4718.881999735306,2.4073513175876657,11360.006799603507,0.04702603117464111,11501.006542765335
2023-01-08 12:00:00,12,6,1,4893.698371137973,2.4073513175876657,11780.851221635612,0.04644880024745668,12504.12892810772
2023-01-08 13:00:00,13,6,1,5024.82369272167,2.4073513175876657,12096.515937319233,0.04603575156314012,12206.361682230028
2023-01-08 14:00:00,14,6,1,4806.395294917573,2.4073513175876657,11570.682046066977,0.04673313197368173,11338.21161184743
2023-01-08 15:00:00,15,6,1,4587.963061327868,2.4073513175876657,11044.838920731183,0.04747975349459454,11627.377010684484
2023-01-08 16:00:00,16,6,1,4719.089151254208,2.4073513175876657,11360.505486085478,0.047025328251513766,11579.075474454821
2023-01-08 17:00:00,17,6,1,5243.478425165788,2.4073513175876657,12622.89469556536,0.045381760658266615,13520.1040045181
2023-01-08 18:00:00,18,6,1,6117.445203862171,2.4073513175876657,14726.839771787943,0.04312792120917866,14829.88164546794
2023-01-08 19:00:00,19,6,1,6772.94522418724,2.4073513175876657,16304.858609396239,0.04173215060304818,15479.1293858529
2023-01-08 20:00:00,20,6,1,6991.488709654401,2.4073513175876657,16830.96955708581,0.04131103004319507,15892.499192466685
2023-01-08 21:00:00,21,6,1,6336.09227056182,2.4073513175876657,15253.200075894023,0.04263833867312007,16350.739610217777
2023-01-08 22:00:00,22,6,1,4588.245029939387,2.4073513175876657,11045.517718239642,0.0474787554646676,11973.969633485714
2023-01-08 23:00:00,23,6,1,3058.856875056145,2.4073513175876657,7363.7431284785,0.054778014568737224,7280.7534969255
2023-01-09 00:00:00,0,0,1,2742.645750743049,2.4073513175876657,6602.511861727492,0.057008562702457445,6449.355576550742
2023-01-09 01:00:00,1,0,1,2316.0323007956963,2.4073513175876657,5575.503410896113,0.06071412113897713,6081.612135720414
2023-01-09 02:00:00,2,0,1,2072.2576203204367,2.4073513175876657,4988.652112659484,0.0633282209377062,4641.572873930207
2023-01-09 03:00:00,3,0,1,2011.3265251324935,2.4073513175876657,4841.9695603767295,0.06405478654587682,4562.900591174624
2023-01-09 04:00:00,4,0,1,2194.1936548782755,2.4073513175876657,5282.194986113713,0.06196617623414837,5486.476940219586
2023-01-09 05:00:00,5,0,1,2742.7661485900617,2.4073513175876657,6602.801701643132,0.05700764067780479,6445.4445928132545
2023-01-09 06:00:00,6,0,1,3778.9554263379728,2.4073513175876657,9097.273324699778,0.05078794787726145,9083.184954744116
2023-01-09 07:00:00,7,0,1,5180.871472949825,2.4073513175876657,12472.177766658113,0.04556477981981161,12366.795153342433
2023-01-09 08:00:00,8,0,1,6399.95624294877,2.4073513175876657,15406.943093966127,0.04250009400977182,15615.469837488687
2023-01-09 09:00:00,9,0,1,6826.679927008506,2.4073513175876657,16434.216917033194,0.041626734644866034,17410.753631935208
2023-01-09 10:00:00,10,0,1,6704.833793099083,2.4073513175876657,16140.890466023384,0.041867587538745504,16188.028001370249
2023-01-09 11:00:00,11,0,1,6582.9855191593515,2.4073513175876657,15847.55886320879,0.042115101279785364,16268.784007912627
2023-01-09 12:00:00,12,0,1,6826.859733755156,2.4073513175876657,16434.649775041657,0.041626383993304254,15077.209034071984
2023-01-09 13:00:00,13,0,1,7009.783590132372,2.4073513175876657,16875.011761709564,0.04127667294582379,16826.770803460542
2023-01-09 14:00:00,14,0,1,6705.069257415804,2.4073513175876657,16141.457311356487,0.041867115775260214,15567.896911917083
2023-01-09 15:00:00,15,0,1,6400.349573660348,2.4073513175876657,15407.889979172895,0.04249924899360444,14616.893980488836
2023-01-09 16:00:00,16,0,1,6583.274501899178,2.4073513175876657,15848.254546188271,0.04211450614416941,15259.306846535583
2023-01-09 17:00:00,17,0,1,7314.813666632701,2.4073513175876657,17609.326318276497,0.04072296619630482,17356.949757357426
2023-01-09 18:00:00,18,0,1,8534.024201820346,2.4073513175876657,20544.394406577238,0.038814734589424166,21271.86585499448
2023-01-09 19:00:00,19,0,1,9448.466890120379,2.4073513175876657,22745.779217114727,0.037632993987780625,21622.952126388867
2023-01-09 20:00:00,20,0,1,9753.341773666447,2.4073513175876657,23479.72016971874,0.037276448820845964,23490.219511583822
2023-01-09 21:00:00,21,0,1,8839.043584371384,2.4073513175876657,21278.683219051254,0.038400225530288726,20871.326509521616
2023-01-09 22:00:00,22,0,1,6400.74292854538,2.4073513175876657,15408.836922573655,0.042498404003402504,15182.030586814984
2023-01-09 23:00:00,23,0,1,4267.199416049209,2.4073513175876657,10272.64813663538,0.04867838143472908,10773.750623678832
2023-01-10 00:00:00,0,1,1,2794.982646510756,2.4073513175876657,6728.505156712329,0.056613392516185926,6925.532919145193
2023-01-10 01:00:00,1,1,1,2360.2282896829033,2.4073513175876657,5681.8986829758205,0.06028409314935796,6147.7871139046865
2023-01-10 02:00:00,2,1,1,2111.8017470269797,2.4073513175876657,5083.848718189334,0.0628736023827846,5024.760156968092
2023-01-10 03:00:00,3,1,1,2049.7079262566317,2.4073513175876657,4934.367076943784,0.06359333326374131,4711.211277082326
2023-01-10 04:00:00,4,1,1,2236.0646418908764,2.4073513175876657,5382.9931618671935,0.061524370292289195,5299.323508178527
2023-01-10 05:00:00,5,1,1,2795.1053418654096,2.4073513175876657,6728.8005275360165,0.0566124791649234,6810.889703228244
2023-01-10 06:00:00,6,1,1,3851.067836847233,2.4073513175876657,9270.873231153668,0.050451294368568426,9341.933678458514
2023-01-10 07:00:00,7,1,1,5279.736129529042,2.4073513175876657,12710.179727936942,0.045277260110549174,12088.808289375156
2023-01-10 08:00:00,8,1,1,6522.0842438815735,2.4073513175876657,15700.94809792606,0.0422414034816217,15747.023231381614
2023-01-10 09:00:00,9,1,1,6956.9509383786535,2.4073513175876657,16747.8250078986,0.04137625971755321,16892.26182333336
